"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
ENSG00000261663,38.7575396416288,0.644914747536488,0.384145183159062,1.67883075412519,0.0931850330428987,0.302304076519242
ENSG00000261675,38.5075446147745,0,1.69041295380756,0,1,1
H2BC20P,431.590998231967,-0.866197190960616,0.48789186357129,-1.77538765377269,0.0758339011622507,0.26768698942614
ENSG00000261728,79.4312181969642,-0.161118762176793,0.282545529683339,-0.570239997629287,0.568514931165207,0.783718027646236
ENSG00000261732,120.634069159883,0.434400878378982,0.296591635762881,1.46464305125003,0.143018329794371,0.383304095685513
GOLGA8S,53.2380175498859,-0.557949993438681,0.574146428862652,-0.97179040988541,0.33115482779796,0.596326718765156
BOLA2-SMG1P6,774.400696820783,0.0465558831414685,0.114460598848189,0.406741565306819,0.684197808858569,0.851155417931796
ENSG00000261759,73.8544837843429,-0.654435936444296,0.463528552329866,-1.41185679534704,0.157992131326922,0.403873415616616
ENSG00000261762,185.196737774246,-0.0583130039745801,0.199600023330325,-0.292149284361936,0.7701724860203,0.897164638765239
ENSG00000261770,34.9007618151535,-0.325267512180655,0.376945833877997,-0.862902525899602,0.38819106179453,0.650926735310643
ENSG00000261777,24.4527804937573,-0.509534980111843,0.420667033754777,-1.21125483868762,0.225797751289043,0.489767565295284
LINC02582,608.42575596869,-0.00580920237593816,0.164363809450952,-0.0353435613067345,0.971805788113113,0.994983233496635
ENSG00000261786,495.626721409225,-0.125029981745481,0.165101643309612,-0.75729095870363,0.448875566396329,0.697857230412095
TCF24,23.4667317616286,-0.326499278159064,1.14588665147715,-0.284931566083065,0.775696571689865,0.90001527062091
GOLGA8H,62.3238247788467,-0.208932304045729,0.286596734844594,-0.729011459809622,0.465994652535733,0.711400460640067
ISY1-RAB43,753.749794012255,-0.0229521336964405,0.480119896518498,-0.0478050042559655,0.961871648298684,0.990789283484672
ENSG00000261799,122.330142295596,-0.51399031119527,0.229324747744143,-2.24132073076006,0.0250053070611032,0.142688186969778
LOXL1-AS1,138.424967100397,-0.299953355299977,0.200677008841807,-1.49470712679612,0.134990893510417,0.37206727436212
ENSG00000261804,39.0678402885177,-0.0450125065231551,0.380420960981644,-0.118322887379823,0.905811823275408,0.965203512919875
ENSG00000261821,42.7893659448873,0.368100266220907,0.340272413881432,1.0817811000958,0.279349806605287,0.548072721491639
ENSG00000261824,195.139293951848,-0.0596462727417648,0.19696922513171,-0.302820263936563,0.762026839666741,0.893881866743921
ENSG00000261832,62.0387255601918,1.86347265156653,1.01810427103801,1.83033575693247,0.0671997476795558,0.250737957510811
ENSG00000261840,39.0755569259178,-0.105265660795467,0.508048204984225,-0.207196206507088,0.835856629803479,0.931775538023802
ENSG00000261884,331.389890223267,-0.442363207400144,0.253694885762563,-1.74368200632219,0.0812145546849166,0.278585218346992
ENSG00000261924,128.42852557982,0.730723005938762,0.276330753653779,2.64437814567068,0.0081841168385894,0.075169733816909
MMP25-AS1,248.905817764843,-0.0497467074205871,0.244439885013299,-0.203513053599581,0.838734043871132,0.932952357346072
DLGAP1-AS2,340.052558710115,0.0817025236593489,0.185967214784596,0.439338319681692,0.660416412103599,0.838939232438364
ENSG00000262003,103.213012341549,-0.566633184546615,0.291288061833821,-1.94526744755464,0.0517427978461877,0.215702090816208
ENSG00000262049,223.579116225168,-0.28873762284249,0.200671845223426,-1.43885467600605,0.150191701339425,0.392563409304278
SNORD3B-2,26.8132390388108,0.966649035214497,0.579360248222499,1.66847663121558,0.0952211471472585,0.306232160130253
MTCO1P28,25.6235760362579,0.221766835265583,0.541414749783556,0.409606194427173,0.682094852185221,0.850550586406542
ENSG00000262160,183.973333323842,0.230349968074793,0.342891387728443,0.671786974880866,0.501719321941341,0.736651027787965
